file_a,file_b,cochange_count,jaccard
app/admin/users/page.tsx,lib/encryption.ts,2,0.666667
app/admin/users/page.tsx,prisma/schema.prisma,2,0.222222
app/api/admin/currency-settings/route.ts,app/api/admin/promo-codes/[id]/route.ts,2,0.333333
app/api/admin/currency-settings/route.ts,app/api/footer-widget/route.ts,2,0.400000
app/api/admin/currency-settings/route.ts,app/api/nav-items/route.ts,2,0.400000
app/api/admin/currency-settings/route.ts,app/globals.css,2,0.125000
app/api/admin/currency-settings/route.ts,app/layout.tsx,2,0.125000
app/api/admin/currency-settings/route.ts,app/product/[id]/page.tsx,2,0.222222
app/api/admin/currency-settings/route.ts,components/FeaturedProducts.tsx,2,0.111111
app/api/admin/currency-settings/route.ts,components/FloatingChatButton.tsx,2,0.250000
app/api/admin/currency-settings/route.ts,components/Footer.tsx,2,0.285714
app/api/admin/currency-settings/route.ts,components/HeroBannerClient.tsx,2,0.142857
app/api/admin/currency-settings/route.ts,components/Navbar.tsx,2,0.095238
app/api/admin/currency-settings/route.ts,components/NavbarCartButton.tsx,2,0.400000
app/api/admin/currency-settings/route.ts,components/NewsSection.tsx,2,0.181818
app/api/admin/currency-settings/route.ts,components/ProductCard.tsx,2,0.181818
app/api/admin/currency-settings/route.ts,components/ProductGallery.tsx,2,0.285714
app/api/admin/currency-settings/route.ts,components/PurchasedItem.tsx,2,0.181818
app/api/admin/currency-settings/route.ts,components/SaleProducts.tsx,2,0.117647
app/api/admin/currency-settings/route.ts,components/admin/AdminSidebar.tsx,2,0.153846
app/api/admin/currency-settings/route.ts,components/admin/ProductTable.tsx,2,0.181818
app/api/admin/currency-settings/route.ts,components/cart/AddToCartButton.tsx,2,0.333333
app/api/admin/currency-settings/route.ts,components/cart/AddToCartButtonDetail.tsx,2,0.400000
app/api/admin/currency-settings/route.ts,components/cart/CartIcon.tsx,2,0.400000
app/api/admin/currency-settings/route.ts,components/cart/CartItem.tsx,2,0.333333
app/api/admin/currency-settings/route.ts,components/cart/CartSheet.tsx,2,0.285714
app/api/admin/currency-settings/route.ts,components/providers/CartContext.tsx,2,0.333333
app/api/admin/currency-settings/route.ts,lib/encryption.ts,2,0.400000
app/api/admin/currency-settings/route.ts,prisma/schema.prisma,2,0.181818
app/api/admin/footer-links/[id]/route.ts,app/api/admin/footer-links/settings/route.ts,2,0.400000
app/api/admin/footer-links/[id]/route.ts,app/api/admin/promo-codes/[id]/route.ts,2,0.400000
app/api/admin/footer-links/[id]/route.ts,app/api/cart/checkout/route.ts,2,0.222222
app/api/admin/footer-links/[id]/route.ts,app/api/footer-widget/route.ts,2,0.500000
app/api/admin/footer-links/[id]/route.ts,app/api/nav-items/route.ts,2,0.500000
app/api/admin/footer-links/[id]/route.ts,app/api/products/[id]/route.ts,2,0.166667
app/api/admin/footer-links/[id]/route.ts,app/api/products/route.ts,2,0.153846
app/api/admin/footer-links/[id]/route.ts,app/globals.css,2,0.133333
app/api/admin/footer-links/[id]/route.ts,app/layout.tsx,2,0.133333
app/api/admin/footer-links/[id]/route.ts,app/product/[id]/page.tsx,2,0.250000
app/api/admin/footer-links/[id]/route.ts,components/FeaturedProducts.tsx,2,0.117647
app/api/admin/footer-links/[id]/route.ts,components/FloatingChatButton.tsx,2,0.285714
app/api/admin/footer-links/[id]/route.ts,components/Footer.tsx,2,0.333333
app/api/admin/footer-links/[id]/route.ts,components/HeroBannerClient.tsx,2,0.153846
app/api/admin/footer-links/[id]/route.ts,components/Navbar.tsx,2,0.100000
app/api/admin/footer-links/[id]/route.ts,components/NavbarCartButton.tsx,2,0.500000
app/api/admin/footer-links/[id]/route.ts,components/NewsSection.tsx,2,0.200000
app/api/admin/footer-links/[id]/route.ts,components/ProductCard.tsx,2,0.200000
app/api/admin/footer-links/[id]/route.ts,components/ProductGallery.tsx,2,0.333333
app/api/admin/footer-links/[id]/route.ts,components/PurchasedItem.tsx,2,0.200000
app/api/admin/footer-links/[id]/route.ts,components/SaleProducts.tsx,2,0.125000
app/api/admin/footer-links/[id]/route.ts,components/admin/AdminSidebar.tsx,2,0.166667
app/api/admin/footer-links/[id]/route.ts,components/admin/ProductTable.tsx,2,0.200000
app/api/admin/footer-links/[id]/route.ts,components/cart/AddToCartButton.tsx,2,0.400000
app/api/admin/footer-links/[id]/route.ts,components/cart/AddToCartButtonDetail.tsx,2,0.500000
app/api/admin/footer-links/[id]/route.ts,components/cart/CartIcon.tsx,2,0.500000
app/api/admin/footer-links/[id]/route.ts,components/cart/CartItem.tsx,2,0.400000
app/api/admin/footer-links/[id]/route.ts,components/cart/CartSheet.tsx,2,0.333333
app/api/admin/footer-links/[id]/route.ts,components/providers/CartContext.tsx,2,0.400000
app/api/admin/footer-links/[id]/route.ts,lib/encryption.ts,2,0.500000
app/api/admin/footer-links/[id]/route.ts,prisma/schema.prisma,2,0.200000
app/api/admin/footer-links/route.ts,app/api/admin/promo-codes/[id]/route.ts,2,0.400000
app/api/admin/footer-links/route.ts,app/api/cart/checkout/route.ts,2,0.222222
app/api/admin/footer-links/route.ts,app/api/footer-widget/route.ts,2,0.500000
app/api/admin/footer-links/route.ts,app/api/nav-items/route.ts,2,0.500000
app/api/admin/footer-links/route.ts,app/api/products/[id]/route.ts,2,0.166667
app/api/admin/footer-links/route.ts,app/globals.css,2,0.133333
app/api/admin/footer-links/route.ts,app/layout.tsx,2,0.133333
app/api/admin/footer-links/route.ts,app/product/[id]/page.tsx,2,0.250000
app/api/admin/footer-links/route.ts,components/FeaturedProducts.tsx,2,0.117647
app/api/admin/footer-links/route.ts,components/FloatingChatButton.tsx,2,0.285714
app/api/admin/footer-links/route.ts,components/Footer.tsx,2,0.333333
app/api/admin/footer-links/route.ts,components/HeroBannerClient.tsx,2,0.153846
app/api/admin/footer-links/route.ts,components/Navbar.tsx,2,0.100000
app/api/admin/footer-links/route.ts,components/NavbarCartButton.tsx,2,0.500000
app/api/admin/footer-links/route.ts,components/NewsSection.tsx,2,0.200000
app/api/admin/footer-links/route.ts,components/ProductCard.tsx,2,0.200000
app/api/admin/footer-links/route.ts,components/ProductGallery.tsx,2,0.333333
app/api/admin/footer-links/route.ts,components/PurchasedItem.tsx,2,0.200000
app/api/admin/footer-links/route.ts,components/SaleProducts.tsx,2,0.125000
app/api/admin/footer-links/route.ts,components/admin/AdminSidebar.tsx,2,0.166667
app/api/admin/footer-links/route.ts,components/admin/ProductTable.tsx,2,0.200000
app/api/admin/footer-links/route.ts,components/cart/AddToCartButton.tsx,2,0.400000
app/api/admin/footer-links/route.ts,components/cart/AddToCartButtonDetail.tsx,2,0.500000
app/api/admin/footer-links/route.ts,components/cart/CartIcon.tsx,2,0.500000
app/api/admin/footer-links/route.ts,components/cart/CartItem.tsx,2,0.400000
app/api/admin/footer-links/route.ts,components/cart/CartSheet.tsx,2,0.333333
app/api/admin/footer-links/route.ts,components/providers/CartContext.tsx,2,0.400000
app/api/admin/footer-links/route.ts,lib/encryption.ts,2,0.500000
app/api/admin/footer-links/route.ts,prisma/schema.prisma,2,0.200000
app/api/admin/footer-links/settings/route.ts,app/api/admin/nav-items/[id]/route.ts,2,0.500000
app/api/admin/footer-links/settings/route.ts,app/api/admin/promo-codes/[id]/route.ts,2,0.500000
app/api/admin/footer-links/settings/route.ts,app/api/admin/users/[id]/route.ts,2,0.250000
app/api/admin/footer-links/settings/route.ts,app/api/cart/checkout/route.ts,2,0.250000
app/api/admin/footer-links/settings/route.ts,app/api/footer-widget/route.ts,2,0.666667
app/api/admin/footer-links/settings/route.ts,app/api/nav-items/route.ts,2,0.666667
app/api/admin/footer-links/settings/route.ts,app/api/products/[id]/route.ts,2,0.181818
app/api/admin/footer-links/settings/route.ts,app/globals.css,2,0.142857
app/api/admin/footer-links/settings/route.ts,app/layout.tsx,2,0.142857
app/api/admin/footer-links/settings/route.ts,app/product/[id]/page.tsx,2,0.285714
app/api/admin/footer-links/settings/route.ts,components/FeaturedProducts.tsx,2,0.125000
app/api/admin/footer-links/settings/route.ts,components/FloatingChatButton.tsx,2,0.333333
app/api/admin/footer-links/settings/route.ts,components/Footer.tsx,2,0.400000
app/api/admin/footer-links/settings/route.ts,components/HeroBannerClient.tsx,2,0.166667
app/api/admin/footer-links/settings/route.ts,components/Navbar.tsx,2,0.105263
app/api/admin/footer-links/settings/route.ts,components/NavbarCartButton.tsx,2,0.666667
app/api/admin/footer-links/settings/route.ts,components/NewsSection.tsx,2,0.222222
app/api/admin/footer-links/settings/route.ts,components/ProductCard.tsx,2,0.222222
app/api/admin/footer-links/settings/route.ts,components/ProductGallery.tsx,2,0.400000
app/api/admin/footer-links/settings/route.ts,components/PurchasedItem.tsx,2,0.222222
app/api/admin/footer-links/settings/route.ts,components/SaleProducts.tsx,2,0.133333
app/api/admin/footer-links/settings/route.ts,components/admin/AdminSidebar.tsx,2,0.181818
app/api/admin/footer-links/settings/route.ts,components/admin/ProductTable.tsx,2,0.222222
app/api/admin/footer-links/settings/route.ts,components/cart/AddToCartButton.tsx,2,0.500000
app/api/admin/footer-links/settings/route.ts,components/cart/AddToCartButtonDetail.tsx,2,0.666667
app/api/admin/footer-links/settings/route.ts,components/cart/CartIcon.tsx,2,0.666667
app/api/admin/footer-links/settings/route.ts,components/cart/CartItem.tsx,2,0.500000
app/api/admin/footer-links/settings/route.ts,components/cart/CartSheet.tsx,2,0.400000
app/api/admin/footer-links/settings/route.ts,components/providers/CartContext.tsx,2,0.500000
app/api/admin/footer-links/settings/route.ts,lib/encryption.ts,2,0.666667
app/api/admin/footer-links/settings/route.ts,prisma/schema.prisma,2,0.222222
app/api/admin/nav-items/[id]/route.ts,app/api/admin/promo-codes/[id]/route.ts,2,0.500000
app/api/admin/nav-items/[id]/route.ts,app/api/cart/checkout/route.ts,2,0.250000
app/api/admin/nav-items/[id]/route.ts,app/api/footer-widget/route.ts,2,0.666667
app/api/admin/nav-items/[id]/route.ts,app/api/nav-items/route.ts,2,0.666667
app/api/admin/nav-items/[id]/route.ts,app/api/products/[id]/route.ts,2,0.181818
app/api/admin/nav-items/[id]/route.ts,app/api/products/route.ts,2,0.166667
app/api/admin/nav-items/[id]/route.ts,app/globals.css,2,0.142857
app/api/admin/nav-items/[id]/route.ts,app/layout.tsx,2,0.142857
app/api/admin/nav-items/[id]/route.ts,app/product/[id]/page.tsx,2,0.285714
app/api/admin/nav-items/[id]/route.ts,components/FeaturedProducts.tsx,2,0.125000
app/api/admin/nav-items/[id]/route.ts,components/FloatingChatButton.tsx,2,0.333333
app/api/admin/nav-items/[id]/route.ts,components/Footer.tsx,2,0.400000
app/api/admin/nav-items/[id]/route.ts,components/HeroBannerClient.tsx,2,0.166667
app/api/admin/nav-items/[id]/route.ts,components/Navbar.tsx,2,0.105263
app/api/admin/nav-items/[id]/route.ts,components/NavbarCartButton.tsx,2,0.666667
app/api/admin/nav-items/[id]/route.ts,components/NewsSection.tsx,2,0.222222
app/api/admin/nav-items/[id]/route.ts,components/ProductCard.tsx,2,0.222222
app/api/admin/nav-items/[id]/route.ts,components/ProductGallery.tsx,2,0.400000
app/api/admin/nav-items/[id]/route.ts,components/PurchasedItem.tsx,2,0.222222
app/api/admin/nav-items/[id]/route.ts,components/SaleProducts.tsx,2,0.133333
app/api/admin/nav-items/[id]/route.ts,components/admin/AdminSidebar.tsx,2,0.181818
app/api/admin/nav-items/[id]/route.ts,components/admin/ProductTable.tsx,2,0.222222
app/api/admin/nav-items/[id]/route.ts,components/cart/AddToCartButton.tsx,2,0.500000
app/api/admin/nav-items/[id]/route.ts,components/cart/AddToCartButtonDetail.tsx,2,0.666667
app/api/admin/nav-items/[id]/route.ts,components/cart/CartIcon.tsx,2,0.666667
app/api/admin/nav-items/[id]/route.ts,components/cart/CartItem.tsx,2,0.500000
app/api/admin/nav-items/[id]/route.ts,components/cart/CartSheet.tsx,2,0.400000
app/api/admin/nav-items/[id]/route.ts,components/providers/CartContext.tsx,2,0.500000
app/api/admin/nav-items/[id]/route.ts,lib/encryption.ts,2,0.666667
app/api/admin/nav-items/[id]/route.ts,prisma/schema.prisma,2,0.222222
app/api/admin/nav-items/route.ts,app/api/admin/promo-codes/[id]/route.ts,2,0.400000
app/api/admin/nav-items/route.ts,app/api/cart/checkout/route.ts,2,0.222222
app/api/admin/nav-items/route.ts,app/api/footer-widget/route.ts,2,0.500000
app/api/admin/nav-items/route.ts,app/api/nav-items/route.ts,2,0.500000
app/api/admin/nav-items/route.ts,app/api/products/[id]/route.ts,2,0.166667
app/api/admin/nav-items/route.ts,app/globals.css,2,0.133333
app/api/admin/nav-items/route.ts,app/layout.tsx,2,0.133333
app/api/admin/nav-items/route.ts,app/product/[id]/page.tsx,2,0.250000
app/api/admin/nav-items/route.ts,components/FeaturedProducts.tsx,2,0.117647
app/api/admin/nav-items/route.ts,components/FloatingChatButton.tsx,2,0.285714
app/api/admin/nav-items/route.ts,components/Footer.tsx,2,0.333333
app/api/admin/nav-items/route.ts,components/HeroBannerClient.tsx,2,0.153846
app/api/admin/nav-items/route.ts,components/Navbar.tsx,2,0.100000
app/api/admin/nav-items/route.ts,components/NavbarCartButton.tsx,2,0.500000
app/api/admin/nav-items/route.ts,components/NewsSection.tsx,2,0.200000
app/api/admin/nav-items/route.ts,components/ProductCard.tsx,2,0.200000
app/api/admin/nav-items/route.ts,components/ProductGallery.tsx,2,0.333333
app/api/admin/nav-items/route.ts,components/PurchasedItem.tsx,2,0.200000
app/api/admin/nav-items/route.ts,components/SaleProducts.tsx,2,0.125000
app/api/admin/nav-items/route.ts,components/admin/AdminSidebar.tsx,2,0.166667
app/api/admin/nav-items/route.ts,components/admin/ProductTable.tsx,2,0.200000
app/api/admin/nav-items/route.ts,components/cart/AddToCartButton.tsx,2,0.400000
app/api/admin/nav-items/route.ts,components/cart/AddToCartButtonDetail.tsx,2,0.500000
app/api/admin/nav-items/route.ts,components/cart/CartIcon.tsx,2,0.500000
app/api/admin/nav-items/route.ts,components/cart/CartItem.tsx,2,0.400000
app/api/admin/nav-items/route.ts,components/cart/CartSheet.tsx,2,0.333333
app/api/admin/nav-items/route.ts,components/providers/CartContext.tsx,2,0.400000
app/api/admin/nav-items/route.ts,lib/encryption.ts,2,0.500000
app/api/admin/nav-items/route.ts,prisma/schema.prisma,2,0.200000
app/api/admin/promo-codes/[id]/route.ts,app/api/admin/promo-codes/route.ts,2,0.400000
app/api/admin/promo-codes/[id]/route.ts,app/api/admin/users/[id]/route.ts,2,0.250000
app/api/admin/promo-codes/[id]/route.ts,app/api/cart/checkout/route.ts,2,0.250000
app/api/admin/promo-codes/[id]/route.ts,app/api/footer-widget/route.ts,2,0.666667
app/api/admin/promo-codes/[id]/route.ts,app/api/nav-items/route.ts,2,0.666667
app/api/admin/promo-codes/[id]/route.ts,app/api/products/[id]/route.ts,2,0.181818
app/api/admin/promo-codes/[id]/route.ts,app/api/products/route.ts,2,0.166667
app/api/admin/promo-codes/[id]/route.ts,app/globals.css,2,0.142857
app/api/admin/promo-codes/[id]/route.ts,app/layout.tsx,2,0.142857
app/api/admin/promo-codes/[id]/route.ts,app/product/[id]/page.tsx,2,0.285714
app/api/admin/promo-codes/[id]/route.ts,components/FeaturedProducts.tsx,2,0.125000
app/api/admin/promo-codes/[id]/route.ts,components/FloatingChatButton.tsx,2,0.333333
app/api/admin/promo-codes/[id]/route.ts,components/Footer.tsx,2,0.400000
app/api/admin/promo-codes/[id]/route.ts,components/HeroBannerClient.tsx,2,0.166667
app/api/admin/promo-codes/[id]/route.ts,components/Navbar.tsx,2,0.105263
app/api/admin/promo-codes/[id]/route.ts,components/NavbarCartButton.tsx,2,0.666667
app/api/admin/promo-codes/[id]/route.ts,components/NewsSection.tsx,2,0.222222
app/api/admin/promo-codes/[id]/route.ts,components/ProductCard.tsx,2,0.222222
app/api/admin/promo-codes/[id]/route.ts,components/ProductGallery.tsx,2,0.400000
app/api/admin/promo-codes/[id]/route.ts,components/PurchasedItem.tsx,2,0.222222
app/api/admin/promo-codes/[id]/route.ts,components/SaleProducts.tsx,2,0.133333
app/api/admin/promo-codes/[id]/route.ts,components/admin/AdminSidebar.tsx,2,0.181818
app/api/admin/promo-codes/[id]/route.ts,components/admin/ProductTable.tsx,2,0.222222
app/api/admin/promo-codes/[id]/route.ts,components/cart/AddToCartButton.tsx,2,0.500000
app/api/admin/promo-codes/[id]/route.ts,components/cart/AddToCartButtonDetail.tsx,2,0.666667
app/api/admin/promo-codes/[id]/route.ts,components/cart/CartIcon.tsx,2,0.666667
app/api/admin/promo-codes/[id]/route.ts,components/cart/CartItem.tsx,2,0.500000
app/api/admin/promo-codes/[id]/route.ts,components/cart/CartSheet.tsx,2,0.400000
app/api/admin/promo-codes/[id]/route.ts,components/providers/CartContext.tsx,2,0.500000
app/api/admin/promo-codes/[id]/route.ts,lib/encryption.ts,2,0.666667
app/api/admin/promo-codes/[id]/route.ts,prisma/schema.prisma,2,0.222222
app/api/admin/promo-codes/route.ts,app/api/cart/checkout/route.ts,2,0.222222
app/api/admin/promo-codes/route.ts,app/api/footer-widget/route.ts,2,0.500000
app/api/admin/promo-codes/route.ts,app/api/nav-items/route.ts,2,0.500000
app/api/admin/promo-codes/route.ts,app/api/products/[id]/route.ts,2,0.166667
app/api/admin/promo-codes/route.ts,app/globals.css,2,0.133333
app/api/admin/promo-codes/route.ts,app/layout.tsx,2,0.133333
app/api/admin/promo-codes/route.ts,app/product/[id]/page.tsx,2,0.250000
app/api/admin/promo-codes/route.ts,components/FeaturedProducts.tsx,2,0.117647
app/api/admin/promo-codes/route.ts,components/FloatingChatButton.tsx,2,0.285714
app/api/admin/promo-codes/route.ts,components/Footer.tsx,2,0.333333
app/api/admin/promo-codes/route.ts,components/HeroBannerClient.tsx,2,0.153846
app/api/admin/promo-codes/route.ts,components/Navbar.tsx,2,0.100000
app/api/admin/promo-codes/route.ts,components/NavbarCartButton.tsx,2,0.500000
app/api/admin/promo-codes/route.ts,components/NewsSection.tsx,2,0.200000
app/api/admin/promo-codes/route.ts,components/ProductCard.tsx,2,0.200000
app/api/admin/promo-codes/route.ts,components/ProductGallery.tsx,2,0.333333
app/api/admin/promo-codes/route.ts,components/PurchasedItem.tsx,2,0.200000
app/api/admin/promo-codes/route.ts,components/SaleProducts.tsx,2,0.125000
app/api/admin/promo-codes/route.ts,components/admin/AdminSidebar.tsx,2,0.166667
app/api/admin/promo-codes/route.ts,components/admin/ProductTable.tsx,2,0.200000
app/api/admin/promo-codes/route.ts,components/cart/AddToCartButton.tsx,2,0.400000
app/api/admin/promo-codes/route.ts,components/cart/AddToCartButtonDetail.tsx,2,0.500000
app/api/admin/promo-codes/route.ts,components/cart/CartIcon.tsx,2,0.500000
app/api/admin/promo-codes/route.ts,components/cart/CartItem.tsx,2,0.400000
app/api/admin/promo-codes/route.ts,components/cart/CartSheet.tsx,2,0.333333
app/api/admin/promo-codes/route.ts,components/providers/CartContext.tsx,2,0.400000
app/api/admin/promo-codes/route.ts,lib/encryption.ts,2,0.500000
app/api/admin/promo-codes/route.ts,prisma/schema.prisma,2,0.200000
app/api/admin/users/[id]/route.ts,app/api/footer-widget/route.ts,2,0.285714
app/api/admin/users/[id]/route.ts,app/api/nav-items/route.ts,2,0.285714
app/api/admin/users/[id]/route.ts,app/globals.css,2,0.111111
app/api/admin/users/[id]/route.ts,app/layout.tsx,2,0.111111
app/api/admin/users/[id]/route.ts,app/product/[id]/page.tsx,2,0.181818
app/api/admin/users/[id]/route.ts,components/FloatingChatButton.tsx,2,0.200000
app/api/admin/users/[id]/route.ts,components/Footer.tsx,2,0.222222
app/api/admin/users/[id]/route.ts,components/HeroBannerClient.tsx,2,0.125000
app/api/admin/users/[id]/route.ts,components/Navbar.tsx,2,0.086957
app/api/admin/users/[id]/route.ts,components/NavbarCartButton.tsx,2,0.285714
app/api/admin/users/[id]/route.ts,components/NewsSection.tsx,2,0.153846
app/api/admin/users/[id]/route.ts,components/ProductGallery.tsx,2,0.222222
app/api/admin/users/[id]/route.ts,components/admin/AdminSidebar.tsx,2,0.133333
app/api/admin/users/[id]/route.ts,components/admin/ProductTable.tsx,2,0.153846
app/api/admin/users/[id]/route.ts,components/cart/AddToCartButton.tsx,2,0.250000
app/api/admin/users/[id]/route.ts,components/cart/AddToCartButtonDetail.tsx,2,0.285714
app/api/admin/users/[id]/route.ts,components/cart/CartIcon.tsx,2,0.285714
app/api/admin/users/[id]/route.ts,components/cart/CartItem.tsx,2,0.250000
app/api/admin/users/[id]/route.ts,components/cart/CartSheet.tsx,2,0.222222
app/api/admin/users/[id]/route.ts,components/providers/CartContext.tsx,2,0.250000
app/api/admin/users/[id]/route.ts,lib/encryption.ts,2,0.285714
app/api/admin/users/[id]/route.ts,prisma/schema.prisma,2,0.153846
app/api/cart/checkout/route.ts,app/api/footer-widget/route.ts,2,0.285714
app/api/cart/checkout/route.ts,app/api/nav-items/route.ts,2,0.285714
app/api/cart/checkout/route.ts,components/FeaturedProducts.tsx,2,0.100000
app/api/cart/checkout/route.ts,components/FloatingChatButton.tsx,2,0.200000
app/api/cart/checkout/route.ts,components/Footer.tsx,2,0.222222
app/api/cart/checkout/route.ts,components/NavbarCartButton.tsx,2,0.285714
app/api/cart/checkout/route.ts,components/NewsSection.tsx,2,0.153846
app/api/cart/checkout/route.ts,components/ProductCard.tsx,2,0.153846
app/api/cart/checkout/route.ts,components/SaleProducts.tsx,2,0.105263
app/api/cart/checkout/route.ts,components/admin/AdminSidebar.tsx,2,0.133333
app/api/cart/checkout/route.ts,components/admin/ProductTable.tsx,2,0.153846
app/api/cart/checkout/route.ts,components/cart/AddToCartButton.tsx,2,0.250000
app/api/cart/checkout/route.ts,components/cart/AddToCartButtonDetail.tsx,2,0.285714
app/api/cart/checkout/route.ts,components/cart/CartIcon.tsx,2,0.285714
app/api/cart/checkout/route.ts,lib/encryption.ts,2,0.285714
app/api/cart/checkout/route.ts,prisma/schema.prisma,2,0.153846
app/api/footer-widget/route.ts,app/api/nav-items/route.ts,2,1.000000
app/api/footer-widget/route.ts,app/api/products/[id]/route.ts,2,0.200000
app/api/footer-widget/route.ts,app/api/products/route.ts,2,0.181818
app/api/footer-widget/route.ts,app/globals.css,2,0.153846
app/api/footer-widget/route.ts,app/layout.tsx,2,0.153846
app/api/footer-widget/route.ts,app/product/[id]/page.tsx,2,0.333333
app/api/footer-widget/route.ts,components/FeaturedProducts.tsx,2,0.133333
app/api/footer-widget/route.ts,components/FloatingChatButton.tsx,2,0.400000
app/api/footer-widget/route.ts,components/Footer.tsx,2,0.500000
app/api/footer-widget/route.ts,components/HeroBannerClient.tsx,2,0.181818
app/api/footer-widget/route.ts,components/Navbar.tsx,2,0.111111
app/api/footer-widget/route.ts,components/NavbarCartButton.tsx,2,1.000000
app/api/footer-widget/route.ts,components/NewsSection.tsx,2,0.250000
app/api/footer-widget/route.ts,components/ProductCard.tsx,2,0.250000
app/api/footer-widget/route.ts,components/ProductGallery.tsx,2,0.500000
app/api/footer-widget/route.ts,components/PurchasedItem.tsx,2,0.250000
app/api/footer-widget/route.ts,components/SaleProducts.tsx,2,0.142857
app/api/footer-widget/route.ts,components/admin/AdminSidebar.tsx,2,0.200000
app/api/footer-widget/route.ts,components/admin/ProductTable.tsx,2,0.250000
app/api/footer-widget/route.ts,components/cart/AddToCartButton.tsx,2,0.666667
app/api/footer-widget/route.ts,components/cart/AddToCartButtonDetail.tsx,2,1.000000
app/api/footer-widget/route.ts,components/cart/CartIcon.tsx,2,1.000000
app/api/footer-widget/route.ts,components/cart/CartItem.tsx,2,0.666667
app/api/footer-widget/route.ts,components/cart/CartSheet.tsx,2,0.500000
app/api/footer-widget/route.ts,components/providers/CartContext.tsx,2,0.666667
app/api/footer-widget/route.ts,lib/encryption.ts,2,1.000000
app/api/footer-widget/route.ts,prisma/schema.prisma,2,0.250000
app/api/nav-items/route.ts,app/api/products/[id]/route.ts,2,0.200000
app/api/nav-items/route.ts,app/api/products/route.ts,2,0.181818
app/api/nav-items/route.ts,app/globals.css,2,0.153846
app/api/nav-items/route.ts,app/layout.tsx,2,0.153846
app/api/nav-items/route.ts,app/product/[id]/page.tsx,2,0.333333
app/api/nav-items/route.ts,components/FeaturedProducts.tsx,2,0.133333
app/api/nav-items/route.ts,components/FloatingChatButton.tsx,2,0.400000
app/api/nav-items/route.ts,components/Footer.tsx,2,0.500000
app/api/nav-items/route.ts,components/HeroBannerClient.tsx,2,0.181818
app/api/nav-items/route.ts,components/Navbar.tsx,2,0.111111
app/api/nav-items/route.ts,components/NavbarCartButton.tsx,2,1.000000
app/api/nav-items/route.ts,components/NewsSection.tsx,2,0.250000
app/api/nav-items/route.ts,components/ProductCard.tsx,2,0.250000
app/api/nav-items/route.ts,components/ProductGallery.tsx,2,0.500000
app/api/nav-items/route.ts,components/PurchasedItem.tsx,2,0.250000
app/api/nav-items/route.ts,components/SaleProducts.tsx,2,0.142857
app/api/nav-items/route.ts,components/admin/AdminSidebar.tsx,2,0.200000
app/api/nav-items/route.ts,components/admin/ProductTable.tsx,2,0.250000
app/api/nav-items/route.ts,components/cart/AddToCartButton.tsx,2,0.666667
app/api/nav-items/route.ts,components/cart/AddToCartButtonDetail.tsx,2,1.000000
app/api/nav-items/route.ts,components/cart/CartIcon.tsx,2,1.000000
app/api/nav-items/route.ts,components/cart/CartItem.tsx,2,0.666667
app/api/nav-items/route.ts,components/cart/CartSheet.tsx,2,0.500000
app/api/nav-items/route.ts,components/providers/CartContext.tsx,2,0.666667
app/api/nav-items/route.ts,lib/encryption.ts,2,1.000000
app/api/nav-items/route.ts,prisma/schema.prisma,2,0.250000
app/api/products/[id]/route.ts,app/globals.css,2,0.095238
app/api/products/[id]/route.ts,components/NavbarCartButton.tsx,2,0.200000
app/api/products/[id]/route.ts,components/NewsSection.tsx,2,0.125000
app/api/products/[id]/route.ts,components/cart/AddToCartButton.tsx,2,0.181818
app/api/products/[id]/route.ts,components/cart/AddToCartButtonDetail.tsx,2,0.200000
app/api/products/[id]/route.ts,components/cart/CartIcon.tsx,2,0.200000
app/api/products/[id]/route.ts,components/cart/CartItem.tsx,2,0.181818
app/api/products/[id]/route.ts,components/providers/CartContext.tsx,2,0.181818
app/api/products/[id]/route.ts,lib/encryption.ts,2,0.200000
app/api/products/[id]/route.ts,prisma/schema.prisma,2,0.125000
app/api/products/route.ts,app/globals.css,2,0.090909
app/api/products/route.ts,components/NavbarCartButton.tsx,2,0.181818
app/api/products/route.ts,components/NewsSection.tsx,2,0.117647
app/api/products/route.ts,components/cart/AddToCartButton.tsx,2,0.166667
app/api/products/route.ts,components/cart/AddToCartButtonDetail.tsx,2,0.181818
app/api/products/route.ts,components/cart/CartIcon.tsx,2,0.181818
app/api/products/route.ts,components/cart/CartItem.tsx,2,0.166667
app/api/products/route.ts,components/providers/CartContext.tsx,2,0.166667
app/api/products/route.ts,lib/encryption.ts,2,0.181818
app/api/products/route.ts,prisma/schema.prisma,2,0.117647
app/globals.css,components/FloatingChatButton.tsx,2,0.125000
app/globals.css,components/Footer.tsx,2,0.133333
app/globals.css,components/NavbarCartButton.tsx,2,0.153846
app/globals.css,components/NewsSection.tsx,4,0.235294
app/globals.css,components/cart/AddToCartButtonDetail.tsx,2,0.153846
app/globals.css,components/cart/CartIcon.tsx,2,0.153846
app/globals.css,components/cart/CartItem.tsx,2,0.142857
app/globals.css,components/cart/CartSheet.tsx,2,0.133333
app/globals.css,components/providers/CartContext.tsx,2,0.142857
app/globals.css,lib/encryption.ts,2,0.153846
app/layout.tsx,components/NavbarCartButton.tsx,2,0.153846
app/layout.tsx,components/cart/AddToCartButtonDetail.tsx,2,0.153846
app/layout.tsx,components/cart/CartIcon.tsx,2,0.153846
app/layout.tsx,components/cart/CartItem.tsx,2,0.142857
